movie_id,user_id,rating_val
fast-furious-presents-hobbs-shaw,maxwellscheidy,6
alien,maxwellscheidy,9
snow-white-and-the-seven-dwarfs,maxwellscheidy,8
a-quiet-place-2018,maxwellscheidy,8
chinatown,maxwellscheidy,8
captain-america-brave-new-world,maxwellscheidy,6
there-will-be-blood,maxwellscheidy,9
home-alone,maxwellscheidy,10
the-adam-project,maxwellscheidy,7
pineapple-express,maxwellscheidy,7
drive-away-dolls,maxwellscheidy,4
home-alone-2-lost-in-new-york,maxwellscheidy,8
carry-on-2024,maxwellscheidy,7
x-men-first-class,maxwellscheidy,8
batman-begins,maxwellscheidy,10
indiana-jones-and-the-dial-of-destiny,maxwellscheidy,7
an-american-werewolf-in-london,maxwellscheidy,8
arrival-2016,maxwellscheidy,9
dawn-of-the-planet-of-the-apes,maxwellscheidy,8
jackie-brown,maxwellscheidy,8
high-school-musical-2,maxwellscheidy,6
la-confidential,maxwellscheidy,7
in-the-mouth-of-madness,maxwellscheidy,8
flow-2024,maxwellscheidy,7
friday-the-13th-part-2,maxwellscheidy,6
from-dusk-till-dawn,maxwellscheidy,9
bring-her-back,maxwellscheidy,8
dazed-and-confused,maxwellscheidy,10
cocaine-bear,maxwellscheidy,6
charlie-and-the-chocolate-factory,maxwellscheidy,6
et-the-extra-terrestrial,maxwellscheidy,9
the-fast-and-the-furious-2001,maxwellscheidy,6
puss-in-boots,maxwellscheidy,6
the-falcon-and-the-winter-soldier,maxwellscheidy,7
murder-mystery,maxwellscheidy,4
schindlers-list,maxwellscheidy,9
west-side-story-2021,maxwellscheidy,8
john-wick-chapter-3-parabellum,maxwellscheidy,8
mulholland-drive,maxwellscheidy,8
the-intouchables,maxwellscheidy,9
gladiator-2000,maxwellscheidy,10
the-guardians-of-the-galaxy-holiday-special,maxwellscheidy,7
the-lord-of-the-rings-the-fellowship-of-the-ring,maxwellscheidy,10
north-by-northwest,maxwellscheidy,9
the-killer-2023,maxwellscheidy,8
the-night-of-the-hunter,maxwellscheidy,7
fantastic-beasts-and-where-to-find-them,maxwellscheidy,6
batman-v-superman-dawn-of-justice,maxwellscheidy,7
monster-house,maxwellscheidy,6
superman-2025,maxwellscheidy,9
thief,maxwellscheidy,8
whiplash-2014,maxwellscheidy,10
the-princess-and-the-frog,maxwellscheidy,7
thunderbolts,maxwellscheidy,8
ralph-breaks-the-internet,maxwellscheidy,6
spider-man-no-way-home,maxwellscheidy,9
little-women-2019,maxwellscheidy,7
the-wicker-man,maxwellscheidy,7
forrest-gump,maxwellscheidy,10
rocketman-2019,maxwellscheidy,7
videodrome,maxwellscheidy,8
black-panther,maxwellscheidy,8
porco-rosso,maxwellscheidy,7
modern-times,maxwellscheidy,8
napoleon-dynamite,maxwellscheidy,7
thor-ragnarok,maxwellscheidy,8
logan-2017,maxwellscheidy,8
the-flash,maxwellscheidy,8
bird-box,maxwellscheidy,6
suspiria,maxwellscheidy,8
x-men-days-of-future-past,maxwellscheidy,8
pretty-woman,maxwellscheidy,7
shaun-of-the-dead,maxwellscheidy,8
sunset-boulevard,maxwellscheidy,8
kung-fu-panda,maxwellscheidy,8
pirates-of-the-caribbean-on-stranger-tides,maxwellscheidy,6
the-terminator,maxwellscheidy,9
rashomon,maxwellscheidy,8
the-strangers,maxwellscheidy,7
sound-of-metal,maxwellscheidy,8
the-simpsons-movie,maxwellscheidy,8
first-reformed,maxwellscheidy,8
halloween-ends,maxwellscheidy,5
kung-fu-panda-2,maxwellscheidy,7
house,maxwellscheidy,5
white-chicks,maxwellscheidy,6
twister,maxwellscheidy,6
tarzan,maxwellscheidy,7
mission-impossible-fallout,maxwellscheidy,8
the-400-blows,maxwellscheidy,9
everything-everywhere-all-at-once,maxwellscheidy,8
west-side-story,maxwellscheidy,8
cinderella,maxwellscheidy,7
licorice-pizza,maxwellscheidy,8
the-graduate,maxwellscheidy,10
the-boy-in-the-striped-pyjamas,maxwellscheidy,7
captain-america-civil-war,maxwellscheidy,9
evil-dead,maxwellscheidy,8
f1,maxwellscheidy,9
the-boss-baby,maxwellscheidy,4
dune-2021,maxwellscheidy,8
the-fabelmans,maxwellscheidy,9
the-empire-strikes-back,maxwellscheidy,10
captain-america-the-winter-soldier,maxwellscheidy,9
pitch-perfect,maxwellscheidy,6
mission-impossible,maxwellscheidy,7
the-little-mermaid,maxwellscheidy,8
high-school-musical,maxwellscheidy,6
the-creator-2023,maxwellscheidy,8
despicable-me,maxwellscheidy,8
the-fly-1986,maxwellscheidy,8
shark-tale,maxwellscheidy,6
uncut-gems,maxwellscheidy,8
free-guy,maxwellscheidy,7
prometheus,maxwellscheidy,6
the-curious-case-of-benjamin-button,maxwellscheidy,7
blue-beetle,maxwellscheidy,7
solo-a-star-wars-story,maxwellscheidy,7
indiana-jones-and-the-temple-of-doom,maxwellscheidy,10
fantasia,maxwellscheidy,6
akira,maxwellscheidy,8
longlegs,maxwellscheidy,8
spirited-away,maxwellscheidy,9
punch-drunk-love,maxwellscheidy,8
elemental-2023,maxwellscheidy,4
the-jungle-book,maxwellscheidy,8
silver-linings-playbook,maxwellscheidy,9
frankenstein-1931,maxwellscheidy,8
school-of-rock,maxwellscheidy,8
kong-skull-island,maxwellscheidy,8
legally-blonde,maxwellscheidy,7
enola-holmes,maxwellscheidy,4
dark-phoenix,maxwellscheidy,4
candyman,maxwellscheidy,8
alice-in-wonderland-1951,maxwellscheidy,8
crouching-tiger-hidden-dragon,maxwellscheidy,8
the-tree-of-life-2011,maxwellscheidy,7
the-red-shoes,maxwellscheidy,6
night-of-the-living-dead,maxwellscheidy,6
aliens,maxwellscheidy,8
the-green-mile,maxwellscheidy,10
the-muppets,maxwellscheidy,8
iron-man-2,maxwellscheidy,7
asteroid-city,maxwellscheidy,6
coraline,maxwellscheidy,2
thor-the-dark-world,maxwellscheidy,6
malignant-2021,maxwellscheidy,7
joker-folie-a-deux,maxwellscheidy,5
the-prince-of-egypt,maxwellscheidy,8
crazy-stupid-love,maxwellscheidy,8
requiem-for-a-dream,maxwellscheidy,9
raw-2016,maxwellscheidy,9
the-hunger-games-mockingjay-part-1,maxwellscheidy,5
sleeping-beauty,maxwellscheidy,6
captain-marvel,maxwellscheidy,6
harry-potter-and-the-deathly-hallows-part-1,maxwellscheidy,8
toy-story-2,maxwellscheidy,9
spider-man-homecoming,maxwellscheidy,9
x-men-the-last-stand,maxwellscheidy,5
the-pursuit-of-happyness,maxwellscheidy,8
star-wars,maxwellscheidy,10
interstellar,maxwellscheidy,10
aladdin-2019,maxwellscheidy,6
le-samourai,maxwellscheidy,10
saturday-night-2024,maxwellscheidy,8
rope,maxwellscheidy,8
blood-simple,maxwellscheidy,6
scream-vi,maxwellscheidy,7
the-conversation,maxwellscheidy,9
walle,maxwellscheidy,9
national-lampoons-christmas-vacation,maxwellscheidy,8
the-super-mario-bros-movie,maxwellscheidy,7
zombieland-double-tap,maxwellscheidy,8
star-wars-episode-ii-attack-of-the-clones,maxwellscheidy,8
clue,maxwellscheidy,8
guardians-of-the-galaxy,maxwellscheidy,9
the-prestige,maxwellscheidy,9
dawn-of-the-dead,maxwellscheidy,8
madagascar-3-europes-most-wanted,maxwellscheidy,6
avengers-endgame,maxwellscheidy,10
casablanca,maxwellscheidy,10
the-other-guys,maxwellscheidy,6
oppenheimer-2023,maxwellscheidy,9
dead-poets-society,maxwellscheidy,10
spider-man-far-from-home,maxwellscheidy,8
the-wonderful-story-of-henry-sugar,maxwellscheidy,6
night-at-the-museum-battle-of-the-smithsonian,maxwellscheidy,6
soul-2020,maxwellscheidy,8
12-angry-men,maxwellscheidy,10
shazam,maxwellscheidy,7
back-to-the-future-part-iii,maxwellscheidy,6
some-like-it-hot,maxwellscheidy,8
squid-game,maxwellscheidy,9
breakfast-at-tiffanys,maxwellscheidy,7
saw-iv,maxwellscheidy,5
a-quiet-place-part-ii,maxwellscheidy,9
the-truman-show,maxwellscheidy,10
birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn,maxwellscheidy,4
mickey-17,maxwellscheidy,8
no-country-for-old-men,maxwellscheidy,9
the-holdovers,maxwellscheidy,9
bicycle-thieves,maxwellscheidy,7
star-wars-the-last-jedi,maxwellscheidy,8
the-hunger-games,maxwellscheidy,8
inside-out-2-2024,maxwellscheidy,7
werewolf-by-night,maxwellscheidy,7
signs,maxwellscheidy,8
terrifier-2016,maxwellscheidy,4
pirates-of-the-caribbean-dead-mans-chest,maxwellscheidy,9
groundhog-day,maxwellscheidy,8
avatar-the-way-of-water,maxwellscheidy,9
die-hard,maxwellscheidy,9
the-boy-and-the-heron,maxwellscheidy,7
sing-street,maxwellscheidy,8
interview-with-the-vampire,maxwellscheidy,6
ready-player-one,maxwellscheidy,8
the-visit-2015,maxwellscheidy,6
five-nights-at-freddys,maxwellscheidy,5
gone-girl,maxwellscheidy,9
isle-of-dogs-2018,maxwellscheidy,8
the-maze-runner,maxwellscheidy,6
minions,maxwellscheidy,6
the-irishman-2019,maxwellscheidy,9
blade-runner,maxwellscheidy,7
mad-max,maxwellscheidy,6
8-half,maxwellscheidy,8
violent-night,maxwellscheidy,8
alien-resurrection,maxwellscheidy,6
big-fish,maxwellscheidy,8
blade-runner-2049,maxwellscheidy,8
goodfellas,maxwellscheidy,10
lost-in-translation,maxwellscheidy,7
knives-out-2019,maxwellscheidy,9
10-things-i-hate-about-you,maxwellscheidy,9
zack-snyders-justice-league,maxwellscheidy,7
psycho,maxwellscheidy,9
glass-onion,maxwellscheidy,8
inside-llewyn-davis,maxwellscheidy,8
the-conjuring-2,maxwellscheidy,7
glass-2019,maxwellscheidy,6
argo,maxwellscheidy,8
platoon,maxwellscheidy,8
rain-man,maxwellscheidy,9
singin-in-the-rain,maxwellscheidy,8
deadpool-wolverine,maxwellscheidy,8
pirates-of-the-caribbean-dead-men-tell-no-tales,_poppy__,6
harry-potter-and-the-half-blood-prince,_poppy__,9
yesterday-2019,_poppy__,6
priscilla,_poppy__,8
hamilton-2020,_poppy__,5
the-twilight-saga-breaking-dawn-part-1,_poppy__,3
knives-out-2019,_poppy__,8
mission-impossible-fallout,_poppy__,6
dunkirk-2017,_poppy__,8
coda-2021,_poppy__,8
jumanji-welcome-to-the-jungle,_poppy__,6
the-twilight-saga-new-moon,_poppy__,4
were-the-millers,_poppy__,5
zootopia,_poppy__,7
inside-out-2015,_poppy__,8
12-years-a-slave,_poppy__,8
the-day-after-tomorrow,_poppy__,7
a-real-pain,_poppy__,9
the-hangover,_poppy__,7
good-will-hunting,_poppy__,8
little-miss-sunshine,_poppy__,8
the-zone-of-interest,_poppy__,8
legally-blonde,_poppy__,7
booksmart,_poppy__,5
harry-potter-and-the-deathly-hallows-part-2,_poppy__,8
the-dictator-2012,_poppy__,3
the-holdovers,_poppy__,9
pirates-of-the-caribbean-the-curse-of-the-black-pearl,_poppy__,8
dont-look-up-2021,_poppy__,8
twilight-2008,_poppy__,5
high-school-musical,_poppy__,7
frozen-2,_poppy__,8
avatar,_poppy__,5
jojo-rabbit,_poppy__,9
die-hard,_poppy__,7
asteroid-city,_poppy__,7
titanic-1997,_poppy__,7
american-beauty,_poppy__,7
indiana-jones-and-the-last-crusade,_poppy__,8
the-rocky-horror-picture-show,_poppy__,8
do-revenge,_poppy__,6
my-own-private-idaho,_poppy__,8
total-recall,_poppy__,6
romeo-juliet-1996,_poppy__,8
lost-in-translation,_poppy__,7
the-hangover-part-ii,_poppy__,6
lady-and-the-tramp,_poppy__,4
the-pianist,_poppy__,9
the-wonderful-story-of-henry-sugar,_poppy__,7
wonder-woman-2017,_poppy__,5
harry-potter-and-the-goblet-of-fire,_poppy__,8
spencer-2021,_poppy__,7
heretic-2024,_poppy__,8
speed,_poppy__,7
wonder-woman-1984,_poppy__,5
nerve-2016,_poppy__,7
oppenheimer-2023,_poppy__,9
groundhog-day,_poppy__,6
final-destination,_poppy__,6
the-grand-budapest-hotel,_poppy__,9
pirates-of-the-caribbean-dead-mans-chest,_poppy__,7
coraline,_poppy__,7
miss-peregrines-home-for-peculiar-children,_poppy__,7
love-simon,_poppy__,4
moonrise-kingdom,_poppy__,8
enchanted,_poppy__,6
inception,_poppy__,7
bee-movie,_poppy__,7
wonka,_poppy__,6
bill-teds-excellent-adventure,_poppy__,4
night-at-the-museum,_poppy__,6
finding-nemo,_poppy__,7
the-silence-of-the-lambs,_poppy__,8
50-first-dates,_poppy__,6
now-you-see-me-2,_poppy__,6
the-maze-runner,_poppy__,7
forrest-gump,_poppy__,8
promising-young-woman,_poppy__,7
tick-tick-boom-2021,_poppy__,6
the-truman-show,_poppy__,8
free-guy,_poppy__,7
the-boy-in-the-striped-pyjamas,_poppy__,8
saltburn,_poppy__,9
twister,_poppy__,7
casino-royale-2006,_poppy__,7
suicide-squad-2016,_poppy__,5
big-hero-6,_poppy__,7
ready-player-one,_poppy__,7
the-hunger-games-catching-fire,_poppy__,8
maleficent,_poppy__,6
the-sixth-sense,_poppy__,8
the-lord-of-the-rings-the-fellowship-of-the-ring,_poppy__,6
inside-out-2-2024,_poppy__,7
spider-man-far-from-home,_poppy__,7
the-meg,_poppy__,5
mean-girls,_poppy__,6
the-theory-of-everything-2014,_poppy__,8
top-gun,_poppy__,6
glass-onion,_poppy__,8
shutter-island,_poppy__,8
harry-potter-and-the-deathly-hallows-part-1,_poppy__,8
ant-man,_poppy__,5
the-imitation-game,_poppy__,9
atonement,_poppy__,8
matilda,_poppy__,7
turning-red,_poppy__,7
the-breakfast-club,_poppy__,9
finding-dory,_poppy__,3
bridget-joness-diary,_poppy__,6
dumb-and-dumber,_poppy__,5
but-im-a-cheerleader,_poppy__,8
dirty-dancing,_poppy__,7
minions,_poppy__,8
everything-everywhere-all-at-once,_poppy__,8
dead-poets-society,_poppy__,9
shrek,_poppy__,7
call-me-by-your-name,_poppy__,9
up,_poppy__,8
iron-man-2008,_poppy__,6
tangled-2010,_poppy__,8
the-adam-project,_poppy__,7
bones-and-all,_poppy__,9
hidden-figures,_poppy__,8
the-talented-mr-ripley,_poppy__,8
harry-potter-and-the-philosophers-stone,_poppy__,8
toy-story-4,_poppy__,1
jurassic-park,_poppy__,8
walle,_poppy__,6
wonder-2017,_poppy__,6
ferris-buellers-day-off,_poppy__,8
a-complete-unknown,_poppy__,7
contagion,_poppy__,8
the-twilight-saga-breaking-dawn-part-2,_poppy__,6
lisa-frankenstein,_poppy__,8
bohemian-rhapsody,_poppy__,8
hunt-for-the-wilderpeople,_poppy__,9
jaws,_poppy__,7
coco-2017,_poppy__,7
minority-report,_poppy__,7
mission-impossible,_poppy__,6
the-hangover-part-iii,_poppy__,6
the-hunger-games-mockingjay-part-1,_poppy__,7
black-swan,_poppy__,8
megamind,_poppy__,3
deadpool,_poppy__,8
catch-me-if-you-can-2002,_poppy__,10
2012,_poppy__,7
the-hunger-games-the-ballad-of-songbirds-snakes,_poppy__,7
gladiator-2000,_poppy__,8
parasite-2019,_poppy__,9
old-2021,_poppy__,6
beauty-and-the-beast-2017,_poppy__,6
bird-box,_poppy__,7
moulin-rouge-2001,_poppy__,8
midsommar,_poppy__,8
mr-mrs-smith-2005,_poppy__,5
beauty-and-the-beast-1991,_poppy__,5
1917,_poppy__,8
zoolander,_poppy__,6
the-shawshank-redemption,_poppy__,8
divergent,_poppy__,7
pulp-fiction,_poppy__,8
maze-runner-the-scorch-trials,_poppy__,7
django-unchained,_poppy__,8
harry-potter-and-the-order-of-the-phoenix,_poppy__,8
the-usual-suspects,_poppy__,6
inglourious-basterds,_poppy__,7
hot-fuzz,_poppy__,8
the-sound-of-music,_poppy__,7
the-lion-king,_poppy__,8
flushed-away,_poppy__,8
the-greatest-showman,_poppy__,7
willy-wonka-the-chocolate-factory,_poppy__,7
the-simpsons-movie,_poppy__,4
the-perks-of-being-a-wallflower,_poppy__,9
marie-antoinette-2006,_poppy__,3
mamma-mia,_poppy__,5
puss-in-boots-the-last-wish,_poppy__,7
how-to-train-your-dragon,_poppy__,4
back-to-the-future-part-iii,_poppy__,6
les-miserables-2012,_poppy__,7
barbie,_poppy__,8
10-things-i-hate-about-you,_poppy__,4
the-parent-trap-1998,_poppy__,7
to-all-the-boys-ive-loved-before,_poppy__,3
dont-worry-darling,_poppy__,6
some-like-it-hot,_poppy__,8
frozen-2013,_poppy__,7
the-muppet-christmas-carol,_poppy__,6
pride-prejudice,_poppy__,5
high-school-musical-2,_poppy__,6
all-quiet-on-the-western-front-2022,_poppy__,8
the-proposal-2009,_poppy__,5
love-actually,_poppy__,7
rocketman-2019,_poppy__,9
home-alone,_poppy__,7
black-mirror-bandersnatch,_poppy__,4
charlie-and-the-chocolate-factory,_poppy__,7
point-break,_poppy__,7
harry-potter-and-the-chamber-of-secrets,_poppy__,8
hereditary,_poppy__,8
wreck-it-ralph,_poppy__,7
fantastic-beasts-and-where-to-find-them,_poppy__,3
hocus-pocus,_poppy__,4
the-martian,_poppy__,7
now-you-see-me,_poppy__,7
meet-the-parents,_poppy__,6
the-karate-kid-2010,_poppy__,5
stand-by-me,_poppy__,8
the-muppets,_poppy__,5
gravity-2013,_poppy__,7
et-the-extra-terrestrial,_poppy__,7
slumdog-millionaire,_poppy__,8
brokeback-mountain,_poppy__,6
shes-the-man,_poppy__,4
murder-on-the-orient-express-2017,_poppy__,7
the-power-of-the-dog,_poppy__,6
i-robot,_poppy__,6
how-the-grinch-stole-christmas-2000,_poppy__,3
alice-in-wonderland-2010,_poppy__,6
adolescence-2025,_poppy__,8
life-of-pi,_poppy__,7
monsters-university,_poppy__,6
the-worlds-end,_poppy__,7
fantastic-mr-fox,_poppy__,8
the-great-gatsby-2013,_poppy__,8
the-lego-movie,_poppy__,7
spider-man-no-way-home,_poppy__,8
pitch-perfect,_poppy__,4
we-need-to-talk-about-kevin,_poppy__,8
juno,_poppy__,9
no-time-to-die-2021,_poppy__,6
the-pursuit-of-happyness,_poppy__,8
the-wizard-of-oz-1939,_poppy__,7
schindlers-list,_poppy__,8
deadpool-2,_poppy__,7
back-to-the-future,_poppy__,8
the-hunger-games-mockingjay-part-2,_poppy__,7
pirates-of-the-caribbean-at-worlds-end,_poppy__,7
little-women-2019,_poppy__,9
ratatouille,_poppy__,7
enola-holmes,_poppy__,6
hotel-transylvania,_poppy__,5
aftersun,_poppy__,7
the-hunger-games,_poppy__,8
the-nightmare-before-christmas,_poppy__,6
portrait-of-a-lady-on-fire,_poppy__,9
the-kings-speech,_poppy__,8
skyfall,_poppy__,7
despicable-me,_poppy__,7
127-hours,_poppy__,8
school-of-rock,_poppy__,7
all-of-us-strangers,_poppy__,9
ice-age,_poppy__,4
ace-ventura-pet-detective,_poppy__,5
the-babysitter-2017,_poppy__,6
paddington-2,_poppy__,9
the-death-of-stalin,_poppy__,7
conclave,_poppy__,7
poor-things-2023,_poppy__,8
the-matrix,_poppy__,7
paddington,_poppy__,8
grease,_poppy__,6
luca-2021,_poppy__,8
the-polar-express,_poppy__,3
independence-day,_poppy__,5
back-to-the-future-part-ii,_poppy__,7
cinema-paradiso,_poppy__,9
harry-potter-and-the-prisoner-of-azkaban,_poppy__,8
shaun-of-the-dead,_poppy__,7
elf,_poppy__,7
the-lion-king-2019,_poppy__,8
elvis-2022,_poppy__,8
murder-mystery,_poppy__,5
joker-2019,_poppy__,7
robots,_poppy__,7
dune-2021,_poppy__,7
moana-2016,_poppy__,6
the-social-network,_poppy__,9
madagascar-escape-2-africa,theextralife,6
the-mist,theextralife,8
escape-room-2019,theextralife,4
beautiful-boy-2018,theextralife,7
the-banshees-of-inisherin,theextralife,10
me-and-earl-and-the-dying-girl,theextralife,9
a-real-pain,theextralife,7
werewolf-by-night,theextralife,7
candyman,theextralife,7
youre-next,theextralife,9
venom-let-there-be-carnage,theextralife,7
minions,theextralife,2
avatar-the-way-of-water,theextralife,6
iron-man-2008,theextralife,8
big,theextralife,8
12-angry-men,theextralife,10
back-to-the-future,theextralife,9
superbad,theextralife,7
tarzan,theextralife,6
les-miserables-2012,theextralife,3
teenage-mutant-ninja-turtles-mutant-mayhem,theextralife,8
frances-ha,theextralife,8
ice-age-dawn-of-the-dinosaurs,theextralife,4
ponyo,theextralife,8
do-the-right-thing,theextralife,9
fantastic-four-rise-of-the-silver-surfer,theextralife,3
toy-story-4,theextralife,7
five-nights-at-freddys,theextralife,3
the-prestige,theextralife,6
dune-part-two,theextralife,9
wreck-it-ralph,theextralife,7
singin-in-the-rain,theextralife,10
army-of-darkness,theextralife,6
puss-in-boots-the-last-wish,theextralife,8
the-pianist,theextralife,8
the-father-2020,theextralife,9
the-emperors-new-groove,theextralife,7
the-platform,theextralife,4
bridget-joness-diary,theextralife,7
deadpool,theextralife,6
the-truman-show,theextralife,10
in-the-mood-for-love,theextralife,10
the-trial-of-the-chicago-7,theextralife,6
million-dollar-baby,theextralife,8
mandy-2018,theextralife,5
nimona-2023,theextralife,8
little-shop-of-horrors,theextralife,7
all-quiet-on-the-western-front-2022,theextralife,8
alien-romulus,theextralife,7
monster-house,theextralife,7
snow-white-and-the-seven-dwarfs,theextralife,6
the-lego-movie-2-the-second-part,theextralife,4
the-grand-budapest-hotel,theextralife,9
suicide-squad-2016,theextralife,3
city-of-god,theextralife,9
dogtooth,theextralife,7
aladdin,theextralife,9
crouching-tiger-hidden-dragon,theextralife,10
audition,theextralife,9
la-confidential,theextralife,9
tar-2022,theextralife,8
a-trip-to-the-moon,theextralife,8
the-simpsons-movie,theextralife,7
antichrist,theextralife,7
the-good-dinosaur,theextralife,5
modern-times,theextralife,8
childs-play,theextralife,7
longlegs,theextralife,7
dont-look-up-2021,theextralife,3
scooby-doo-2-monsters-unleashed,theextralife,2
synecdoche-new-york,theextralife,10
the-avengers-2012,theextralife,9
the-400-blows,theextralife,8
10-things-i-hate-about-you,theextralife,7
the-sound-of-music,theextralife,8
past-lives,theextralife,9
raising-arizona,theextralife,3
the-marvels,theextralife,5
x-men-first-class,theextralife,6
the-devil-wears-prada,theextralife,6
akira,theextralife,6
dumb-and-dumber,theextralife,1
fantastic-four-2005,theextralife,4
edward-scissorhands,theextralife,8
dredd,theextralife,7
free-guy,theextralife,4
black-panther,theextralife,7
saw-iv,theextralife,5
austin-powers-international-man-of-mystery,theextralife,6
maestro-2023,theextralife,6
rushmore,theextralife,8
women-talking,theextralife,8
the-brutalist,theextralife,8
home-alone-2-lost-in-new-york,theextralife,7
alice-in-wonderland-1951,theextralife,8
ted,theextralife,6
all-of-us-strangers,theextralife,9
walle,theextralife,10
hellraiser,theextralife,5
the-crow,theextralife,4
lady-and-the-tramp,theextralife,6
scream-2,theextralife,7
cars,theextralife,7
moon,theextralife,7
la-la-land,theextralife,8
minari,theextralife,9
nocturnal-animals,theextralife,7
the-hangover,theextralife,6
bad-times-at-the-el-royale,theextralife,6
triangle-of-sadness,theextralife,5
bullet-train,theextralife,6
tropic-thunder,theextralife,6
cure,theextralife,9
ice-age-the-meltdown,theextralife,4
no-time-to-die-2021,theextralife,8
rec,theextralife,7
theater-camp-2023,theextralife,7
the-shape-of-water,theextralife,7
war-for-the-planet-of-the-apes,theextralife,5
the-ring-2002,theextralife,6
sherlock-jr,theextralife,9
space-jam,theextralife,5
onward-2020,theextralife,8
paddington,theextralife,8
paddington-2,theextralife,9
the-social-network,theextralife,7
the-lost-city-2022,theextralife,4
chinatown,theextralife,9
apocalypse-now,theextralife,8
a-bugs-life,theextralife,7
the-conjuring-2,theextralife,8
soul-2020,theextralife,8
mad-max-fury-road,theextralife,10
licorice-pizza,theextralife,6
despicable-me-2,theextralife,3
sing-sing-2023,theextralife,8
sonic-the-hedgehog,theextralife,4
final-destination-3,theextralife,8
rear-window,theextralife,10
minions-the-rise-of-gru,theextralife,4
a-clockwork-orange,theextralife,7
challengers,theextralife,8
captain-america-the-winter-soldier,theextralife,7
star-wars-episode-ii-attack-of-the-clones,theextralife,6
zombieland-double-tap,theextralife,5
encanto,theextralife,4
the-lord-of-the-rings-the-fellowship-of-the-ring,theextralife,9
under-the-skin-2013,theextralife,9
perfect-blue,theextralife,9
how-to-train-your-dragon,theextralife,8
incredibles-2,theextralife,7
batman-1989,theextralife,7
star-wars,theextralife,9
one-hundred-and-one-dalmatians,theextralife,7
annabelle,theextralife,4
the-green-mile,theextralife,9
puss-in-boots,theextralife,5
palm-springs-2020,theextralife,8
corpse-bride,theextralife,7
saw,theextralife,9
the-incredible-hulk,theextralife,4
tangled-2010,theextralife,7
the-favourite,theextralife,7
poor-things-2023,theextralife,10
a-beautiful-mind,theextralife,6
orphan,theextralife,6
sound-of-metal,theextralife,10
dodgeball-a-true-underdog-story,theextralife,4
frankenstein-1931,theextralife,8
house-of-gucci,theextralife,4
alvin-and-the-chipmunks,theextralife,2
28-weeks-later,theextralife,7
madagascar,theextralife,4
snowpiercer,theextralife,8
little-women-2019,theextralife,10
some-like-it-hot,theextralife,9
halloween-ends,theextralife,4
dumbo,theextralife,7
se7en,theextralife,8
midsommar,theextralife,10
the-conjuring-the-devil-made-me-do-it,theextralife,6
dunkirk-2017,theextralife,8
mank,theextralife,6
home-alone,theextralife,8
juno,theextralife,9
office-space,theextralife,8
it-2017,theextralife,8
despicable-me-3,theextralife,1
room-2015,theextralife,8
halloween-1978,theextralife,9
f9,theextralife,3
starship-troopers,theextralife,9
the-little-mermaid-2023,theextralife,5
paris-texas,theextralife,9
princess-mononoke,theextralife,10
pulp-fiction,theextralife,9
the-virgin-suicides,theextralife,8
trainspotting,theextralife,10
eighth-grade,theextralife,7
what-we-do-in-the-shadows,theextralife,7
the-omen,theextralife,8
coherence,theextralife,8
smile-2022,theextralife,6
the-silence-of-the-lambs,theextralife,8
the-room,theextralife,2
twister,theextralife,5
fresh-2022,theextralife,8
500-days-of-summer,theextralife,5
crimes-of-the-future-2022,theextralife,7
scooby-doo,theextralife,5
die-hard,theextralife,9
big-hero-6,theextralife,5
funny-games,theextralife,8
interstellar,theextralife,8
the-shining,theextralife,9
kingsman-the-golden-circle,theextralife,7
heat-1995,theextralife,7
the-girl-with-the-dragon-tattoo-2011,theextralife,8
predator,theextralife,7
violent-night,theextralife,5
lady-bird,theextralife,9
eternal-sunshine-of-the-spotless-mind,theextralife,10
scream-vi,theextralife,7
old-2021,theextralife,5
there-will-be-blood,theextralife,9
star-wars-episode-iii-revenge-of-the-sith,theextralife,8
scream,theextralife,9
eyes-wide-shut,theextralife,8
the-wonderful-story-of-henry-sugar,theextralife,7
cast-away,theextralife,7
sing-street,theextralife,9
no-country-for-old-men,theextralife,8
mrs-doubtfire,theextralife,8
the-hunger-games,theextralife,3
rashomon,theextralife,10
killers-of-the-flower-moon,theextralife,8
borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,theextralife,7
frozen-2,theextralife,4
the-game,theextralife,8
your-name,theextralife,7
iron-man-3,theextralife,6
nomadland,theextralife,9
green-lantern,theextralife,3
high-and-low,theextralife,9
the-breakfast-club,theextralife,10
poltergeist,theextralife,7
pocahontas,theextralife,5
madagascar-3-europes-most-wanted,theextralife,5
shoplifters,theextralife,9
casablanca,theextralife,7
before-sunset,theextralife,10
finding-nemo,theextralife,9
a-different-man,theextralife,8
children-of-men,theextralife,10
gladiator-2000,theextralife,5
boyhood,theextralife,7
ferris-buellers-day-off,theextralife,2
prey-2022,theextralife,7
the-disaster-artist,theextralife,6
la-haine,theextralife,8
the-hunt-2012,theextralife,8
the-lost-daughter-2021,theextralife,7
marriage-story-2019,theextralife,8
django-unchained,theextralife,7
the-little-mermaid,theextralife,6
i-saw-the-devil,theextralife,7
bohemian-rhapsody,theextralife,3
the-lego-movie,theextralife,8
wonka,theextralife,6
white-chicks,theextralife,5
zodiac,theextralife,6
ready-or-not-2019,theextralife,8
requiem-for-a-dream,theextralife,9
rise-of-the-planet-of-the-apes,theextralife,6
x-men-origins-wolverine,theextralife,6
